,x,y,celltype_F,rotated_x,rotated_y
12219,15352,10261,LAMP5 LHX6,15352.0,10261.0
12222,17115,10266,L2/3 IT,17115.0,10266.0
12237,15375,10278,L6 IT Car3,15375.0,10278.0
12250,17804,10287,VIP,17804.0,10287.0
12255,18065,10290,SST,18065.0,10290.0
12259,18352,10292,Oligo,18352.0,10292.0
12269,16568,10301,Chandelier,16568.0,10301.0
12281,15550,10313,L2/3 IT,15550.0,10313.0
12296,15163,10318,L2/3 IT,15163.0,10318.0
12329,18025,10342,LAMP5 LHX6,18025.0,10342.0
12334,15766,10343,Astro,15766.0,10343.0
12356,15627,10367,L4 IT,15627.0,10367.0
12357,17591,10367,Micro/PVM,17591.0,10367.0
12363,16095,10369,Oligo,16095.0,10369.0
12370,16579,10372,PVALB,16579.0,10372.0
12371,18813,10378,Oligo,18813.0,10378.0
12376,15275,10383,LAMP5 LHX6,15275.0,10383.0
12378,15150,10387,L5/6 NP,15150.0,10387.0
12381,18566,10390,L2/3 IT,18566.0,10390.0
12411,15943,10418,LAMP5 LHX6,15943.0,10418.0
12415,16189,10418,Oligo,16189.0,10418.0
12418,18563,10417,PVALB,18563.0,10417.0
12420,17011,10419,L2/3 IT,17011.0,10419.0
12424,16295,10422,Oligo,16295.0,10422.0
12428,16600,10426,L2/3 IT,16600.0,10426.0
12433,16545,10429,L2/3 IT,16545.0,10429.0
12436,16322,10429,Oligo,16322.0,10429.0
12453,18278,10442,SST,18278.0,10442.0
12455,16638,10444,L2/3 IT,16638.0,10444.0
12456,16019,10446,Oligo,16019.0,10446.0
12458,16302,10451,L2/3 IT,16302.0,10451.0
12459,18889,10448,SNCG,18889.0,10448.0
12467,16336,10451,L2/3 IT,16336.0,10451.0
12476,16596,10462,VLMC,16596.0,10462.0
12483,18125,10466,PVALB,18125.0,10466.0
12487,17037,10473,Micro/PVM,17037.0,10473.0
12500,15627,10479,Oligo,15627.0,10479.0
12522,17213,10493,L2/3 IT,17213.0,10493.0
12526,15214,10497,L2/3 IT,15214.0,10497.0
12532,17786,10500,Astro,17786.0,10500.0
12536,16563,10504,L2/3 IT,16563.0,10504.0
12570,16314,10533,Micro/PVM,16314.0,10533.0
12579,16585,10539,L2/3 IT,16585.0,10539.0
12600,15764,10554,L2/3 IT,15764.0,10554.0
12601,18650,10554,VIP,18650.0,10554.0
12622,16378,10570,L4 IT,16378.0,10570.0
12627,15799,10576,Astro,15799.0,10576.0
12649,17080,10587,L2/3 IT,17080.0,10587.0
12658,15954,10596,L2/3 IT,15954.0,10596.0
12668,17144,10605,OPC,17144.0,10605.0
12677,18977,10611,L2/3 IT,18977.0,10611.0
12684,15977,10617,L2/3 IT,15977.0,10617.0
12689,18942,10622,VIP,18942.0,10622.0
12694,15684,10626,L2/3 IT,15684.0,10626.0
12697,15229,10631,Oligo,15229.0,10631.0
12710,16126,10641,VIP,16126.0,10641.0
12717,18193,10648,PVALB,18193.0,10648.0
12722,16980,10649,Astro,16980.0,10649.0
12728,16887,10654,Astro,16887.0,10654.0
12744,17353,10660,OPC,17353.0,10660.0
12760,18775,10675,Astro,18775.0,10675.0
12763,17115,10676,Astro,17115.0,10676.0
12769,17314,10681,Oligo,17314.0,10681.0
12786,17144,10695,L2/3 IT,17144.0,10695.0
12805,17037,10701,LAMP5,17037.0,10701.0
12810,17172,10706,Oligo,17172.0,10706.0
12822,16389,10716,LAMP5 LHX6,16389.0,10716.0
12832,17208,10721,L5 IT,17208.0,10721.0
12841,15289,10726,Oligo,15289.0,10726.0
12846,15691,10730,VLMC,15691.0,10730.0
12849,15328,10732,L2/3 IT,15328.0,10732.0
12850,17515,10732,SST,17515.0,10732.0
12877,18017,10749,SST CHODL,18017.0,10749.0
12887,16779,10760,L2/3 IT,16779.0,10760.0
12899,15982,10771,VIP,15982.0,10771.0
12909,17659,10773,L2/3 IT,17659.0,10773.0
12920,16478,10777,OPC,16478.0,10777.0
12953,18348,10794,PVALB,18348.0,10794.0
12958,17207,10796,L2/3 IT,17207.0,10796.0
12962,15692,10799,L2/3 IT,15692.0,10799.0
12963,18244,10800,VIP,18244.0,10800.0
12978,16047,10812,Endo,16047.0,10812.0
12983,17206,10815,LAMP5 LHX6,17206.0,10815.0
12987,16641,10818,OPC,16641.0,10818.0
12990,18170,10823,L2/3 IT,18170.0,10823.0
12993,15241,10827,LAMP5,15241.0,10827.0
12998,16587,10830,L2/3 IT,16587.0,10830.0
13007,15007,10839,Micro/PVM,15007.0,10839.0
13008,18222,10839,SST,18222.0,10839.0
13037,17418,10865,L4 IT,17418.0,10865.0
13049,16067,10870,Micro/PVM,16067.0,10870.0
13059,18211,10876,Oligo,18211.0,10876.0
13062,18259,10877,Oligo,18259.0,10877.0
13066,17176,10877,L2/3 IT,17176.0,10877.0
13088,16167,10895,Oligo,16167.0,10895.0
13100,16609,10906,Micro/PVM,16609.0,10906.0
13110,17980,10911,L2/3 IT,17980.0,10911.0
13133,17307,10932,Oligo,17307.0,10932.0
13145,18645,10939,L2/3 IT,18645.0,10939.0
13181,18419,10959,Astro,18419.0,10959.0
13188,18039,10964,L5/6 NP,18039.0,10964.0
13191,16144,10967,L4 IT,16144.0,10967.0
13211,16427,10982,Oligo,16427.0,10982.0
13212,18368,10982,L2/3 IT,18368.0,10982.0
13237,18521,11004,L2/3 IT,18521.0,11004.0
13238,17258,11008,PVALB,17258.0,11008.0
13242,16501,11009,OPC,16501.0,11009.0
13255,15237,11015,VLMC,15237.0,11015.0
13274,18876,11028,PVALB,18876.0,11028.0
13281,16512,11036,L2/3 IT,16512.0,11036.0
13285,17015,11040,L2/3 IT,17015.0,11040.0
13288,18901,11042,L2/3 IT,18901.0,11042.0
13299,17988,11052,SNCG,17988.0,11052.0
13308,18125,11058,VIP,18125.0,11058.0
13312,15056,11060,L2/3 IT,15056.0,11060.0
13332,17783,11071,L2/3 IT,17783.0,11071.0
13345,15548,11080,L2/3 IT,15548.0,11080.0
13349,18137,11084,L2/3 IT,18137.0,11084.0
13356,16205,11088,VIP,16205.0,11088.0
13358,18876,11090,PVALB,18876.0,11090.0
13362,17060,11093,Astro,17060.0,11093.0
13366,17300,11094,SNCG,17300.0,11094.0
13368,17129,11096,L2/3 IT,17129.0,11096.0
13369,17580,11094,VIP,17580.0,11094.0
13394,17812,11109,L2/3 IT,17812.0,11109.0
13400,16630,11114,Astro,16630.0,11114.0
13401,18289,11115,Astro,18289.0,11115.0
13406,15957,11117,SNCG,15957.0,11117.0
13407,18319,11116,Astro,18319.0,11116.0
13420,18040,11126,Astro,18040.0,11126.0
13423,16909,11129,PVALB,16909.0,11129.0
13424,17889,11129,L2/3 IT,17889.0,11129.0
13430,17748,11134,PVALB,17748.0,11134.0
13440,18280,11140,VIP,18280.0,11140.0
13472,15801,11167,L2/3 IT,15801.0,11167.0
13505,17485,11201,L4 IT,17485.0,11201.0
13533,18780,11227,SST,18780.0,11227.0
13537,17034,11233,L2/3 IT,17034.0,11233.0
13551,17207,11242,Chandelier,17207.0,11242.0
13552,18461,11242,LAMP5 LHX6,18461.0,11242.0
13564,16566,11256,PAX6,16566.0,11256.0
13571,16467,11258,L2/3 IT,16467.0,11258.0
13572,18210,11258,L2/3 IT,18210.0,11258.0
13574,16021,11258,LAMP5 LHX6,16021.0,11258.0
13581,17843,11264,L2/3 IT,17843.0,11264.0
13587,16055,11267,Oligo,16055.0,11267.0
13604,18418,11285,Oligo,18418.0,11285.0
13607,17670,11286,VIP,17670.0,11286.0
13616,18445,11295,Micro/PVM,18445.0,11295.0
13621,16462,11300,PVALB,16462.0,11300.0
13627,17144,11305,Micro/PVM,17144.0,11305.0
13633,16194,11300,L2/3 IT,16194.0,11300.0
13634,16417,11307,Chandelier,16417.0,11307.0
13635,17332,11307,L2/3 IT,17332.0,11307.0
13641,16043,11309,L2/3 IT,16043.0,11309.0
13645,16168,11314,OPC,16168.0,11314.0
13646,17974,11314,Oligo,17974.0,11314.0
13650,16617,11320,L2/3 IT,16617.0,11320.0
13661,15956,11330,Astro,15956.0,11330.0
13662,17305,11330,L2/3 IT,17305.0,11330.0
13663,17426,11330,Astro,17426.0,11330.0
13678,17775,11345,Micro/PVM,17775.0,11345.0
13684,16808,11350,VIP,16808.0,11350.0
13686,17224,11353,L2/3 IT,17224.0,11353.0
13691,17311,11356,Astro,17311.0,11356.0
13692,17686,11357,Astro,17686.0,11357.0
13693,18164,11358,PVALB,18164.0,11358.0
13712,15259,11376,L5/6 NP,15259.0,11376.0
13722,15604,11383,PVALB,15604.0,11383.0
13737,17281,11392,PVALB,17281.0,11392.0
13741,17455,11397,L2/3 IT,17455.0,11397.0
13747,16550,11401,PVALB,16550.0,11401.0
13757,17652,11406,Oligo,17652.0,11406.0
13782,18285,11433,Oligo,18285.0,11433.0
13784,16548,11434,PVALB,16548.0,11434.0
13800,15955,11444,L2/3 IT,15955.0,11444.0
13811,16234,11450,Astro,16234.0,11450.0
13812,18082,11448,Chandelier,18082.0,11448.0
13818,15477,11456,Micro/PVM,15477.0,11456.0
13819,18453,11455,L2/3 IT,18453.0,11455.0
13825,18231,11465,PVALB,18231.0,11465.0
13828,16011,11469,Micro/PVM,16011.0,11469.0
13833,18559,11470,OPC,18559.0,11470.0
13835,16857,11470,L2/3 IT,16857.0,11470.0
13838,17808,11474,L2/3 IT,17808.0,11474.0
13844,15837,11477,L2/3 IT,15837.0,11477.0
13846,15528,11482,Astro,15528.0,11482.0
13847,18340,11482,SST,18340.0,11482.0
13851,16420,11485,VIP,16420.0,11485.0
13852,16760,11486,VIP,16760.0,11486.0
13871,16648,11500,Astro,16648.0,11500.0
13872,18503,11500,L2/3 IT,18503.0,11500.0
13881,15982,11510,Oligo,15982.0,11510.0
13883,16806,11511,Micro/PVM,16806.0,11511.0
13907,16610,11526,SST CHODL,16610.0,11526.0
13917,18752,11532,Astro,18752.0,11532.0
13921,18010,11535,Micro/PVM,18010.0,11535.0
13929,18528,11546,L2/3 IT,18528.0,11546.0
13932,17818,11547,VIP,17818.0,11547.0
13933,17934,11549,L2/3 IT,17934.0,11549.0
13941,17377,11557,VIP,17377.0,11557.0
13949,15495,11560,PAX6,15495.0,11560.0
13975,17596,11581,L2/3 IT,17596.0,11581.0
13976,17749,11580,SNCG,17749.0,11580.0
13985,18080,11585,L5/6 NP,18080.0,11585.0
13986,18427,11587,L2/3 IT,18427.0,11587.0
14008,15307,11600,Chandelier,15307.0,11600.0
14011,17463,11602,L2/3 IT,17463.0,11602.0
14012,15159,11603,L2/3 IT,15159.0,11603.0
14013,16965,11603,L2/3 IT,16965.0,11603.0
14022,18253,11612,LAMP5 LHX6,18253.0,11612.0
14033,15743,11618,L2/3 IT,15743.0,11618.0
14041,17874,11624,VIP,17874.0,11624.0
14043,15119,11625,SST,15119.0,11625.0
14044,17124,11626,L2/3 IT,17124.0,11626.0
14053,18212,11632,Astro,18212.0,11632.0
14058,18021,11637,SST,18021.0,11637.0
14061,18835,11640,PVALB,18835.0,11640.0
14076,15248,11648,L2/3 IT,15248.0,11648.0
14083,16793,11653,L2/3 IT,16793.0,11653.0
14093,16555,11662,L6 IT Car3,16555.0,11662.0
14094,18062,11662,Chandelier,18062.0,11662.0
14097,15370,11666,L2/3 IT,15370.0,11666.0
14104,15806,11670,LAMP5 LHX6,15806.0,11670.0
14111,17081,11680,L6 CT,17081.0,11680.0
14112,17155,11679,Chandelier,17155.0,11679.0
14113,18144,11680,PVALB,18144.0,11680.0
14121,15010,11689,Oligo,15010.0,11689.0
14126,16225,11702,L2/3 IT,16225.0,11702.0
14132,16486,11704,Chandelier,16486.0,11704.0
14144,18448,11713,LAMP5 LHX6,18448.0,11713.0
14152,17576,11716,L2/3 IT,17576.0,11716.0
14159,18158,11723,L2/3 IT,18158.0,11723.0
14161,15813,11724,SST,15813.0,11724.0
14162,17810,11724,SNCG,17810.0,11724.0
14169,17836,11727,Oligo,17836.0,11727.0
14173,18716,11734,L2/3 IT,18716.0,11734.0
14177,18777,11736,Oligo,18777.0,11736.0
14189,16569,11747,L2/3 IT,16569.0,11747.0
14195,15304,11753,L2/3 IT,15304.0,11753.0
14198,15334,11757,OPC,15334.0,11757.0
14199,17111,11757,PAX6,17111.0,11757.0
14207,16024,11761,L2/3 IT,16024.0,11761.0
14210,18582,11763,VIP,18582.0,11763.0
14214,18702,11765,Astro,18702.0,11765.0
14221,17925,11773,VIP,17925.0,11773.0
14223,18877,11775,Micro/PVM,18877.0,11775.0
14230,18763,11778,PVALB,18763.0,11778.0
14234,18943,11781,L6 CT,18943.0,11781.0
14237,15392,11781,Astro,15392.0,11781.0
14242,17983,11788,L2/3 IT,17983.0,11788.0
14250,18240,11792,PVALB,18240.0,11792.0
14256,15618,11799,L2/3 IT,15618.0,11799.0
14262,18988,11804,L2/3 IT,18988.0,11804.0
14264,16443,11807,VLMC,16443.0,11807.0
14281,16572,11830,L6 IT Car3,16572.0,11830.0
14284,17760,11832,L2/3 IT,17760.0,11832.0
14288,16172,11834,L2/3 IT,16172.0,11834.0
14293,16469,11837,SST,16469.0,11837.0
14296,15770,11838,L2/3 IT,15770.0,11838.0
14302,16376,11843,L2/3 IT,16376.0,11843.0
14303,17432,11842,Micro/PVM,17432.0,11842.0
14309,18746,11850,L2/3 IT,18746.0,11850.0
14315,17273,11855,L5 IT,17273.0,11855.0
14325,15614,11866,OPC,15614.0,11866.0
14331,15678,11869,VIP,15678.0,11869.0
14332,17105,11869,SNCG,17105.0,11869.0
14338,15484,11873,Oligo,15484.0,11873.0
14345,17555,11879,PAX6,17555.0,11879.0
14350,18535,11884,OPC,18535.0,11884.0
14358,15346,11898,SST,15346.0,11898.0
14359,15429,11897,Chandelier,15429.0,11897.0
14367,17828,11900,L2/3 IT,17828.0,11900.0
14369,18425,11903,SNCG,18425.0,11903.0
14380,18233,11907,SNCG,18233.0,11907.0
14389,15545,11917,Endo,15545.0,11917.0
14390,17288,11918,Micro/PVM,17288.0,11918.0
14395,16444,11924,L2/3 IT,16444.0,11924.0
14403,16146,11926,L2/3 IT,16146.0,11926.0
14406,17953,11928,LAMP5,17953.0,11928.0
14419,15109,11940,L2/3 IT,15109.0,11940.0
14426,16505,11943,L2/3 IT,16505.0,11943.0
14427,18153,11944,Oligo,18153.0,11944.0
14429,18081,11948,PAX6,18081.0,11948.0
14432,18342,11951,L2/3 IT,18342.0,11951.0
14437,16324,11954,Oligo,16324.0,11954.0
14438,16440,11955,L2/3 IT,16440.0,11955.0
14442,16475,11959,Oligo,16475.0,11959.0
14449,17448,11968,Micro/PVM,17448.0,11968.0
14453,15677,11973,LAMP5 LHX6,15677.0,11973.0
14454,17480,11974,Micro/PVM,17480.0,11974.0
14466,15820,11985,Oligo,15820.0,11985.0
14477,15119,11993,L2/3 IT,15119.0,11993.0
14479,16913,11995,L2/3 IT,16913.0,11995.0
14499,15839,12008,PVALB,15839.0,12008.0
14504,15160,12012,OPC,15160.0,12012.0
14509,16320,12016,OPC,16320.0,12016.0
14515,15575,12020,L2/3 IT,15575.0,12020.0
14532,18343,12041,VIP,18343.0,12041.0
14536,18240,12041,Astro,18240.0,12041.0
14540,15737,12047,VIP,15737.0,12047.0
14549,17774,12059,SNCG,17774.0,12059.0
14558,15390,12064,L2/3 IT,15390.0,12064.0
14579,17391,12085,Oligo,17391.0,12085.0
14590,16037,12098,L2/3 IT,16037.0,12098.0
14605,16852,12120,Endo,16852.0,12120.0
14607,18708,12122,Astro,18708.0,12122.0
14614,18838,12123,L2/3 IT,18838.0,12123.0
14635,15771,12144,L2/3 IT,15771.0,12144.0
14669,15771,12178,OPC,15771.0,12178.0
14677,16029,12189,L2/3 IT,16029.0,12189.0
14680,15878,12189,Oligo,15878.0,12189.0
14713,15674,12233,Micro/PVM,15674.0,12233.0
14724,16355,12247,SNCG,16355.0,12247.0
14732,18380,12252,OPC,18380.0,12252.0
14734,17116,12255,SNCG,17116.0,12255.0
14740,15668,12262,VLMC,15668.0,12262.0
14745,15501,12268,L2/3 IT,15501.0,12268.0
14770,15849,12294,LAMP5 LHX6,15849.0,12294.0
14785,17134,12298,Astro,17134.0,12298.0
14799,16437,12317,Astro,16437.0,12317.0
14813,17228,12334,VLMC,17228.0,12334.0
14816,15269,12335,Chandelier,15269.0,12335.0
14823,17178,12351,Astro,17178.0,12351.0
14824,17210,12353,Astro,17210.0,12353.0
14880,15791,12405,SST,15791.0,12405.0
14884,18403,12407,Endo,18403.0,12407.0
14895,17230,12420,OPC,17230.0,12420.0
14901,18946,12428,Micro/PVM,18946.0,12428.0
14905,16008,12439,SNCG,16008.0,12439.0
14906,18348,12439,LAMP5,18348.0,12439.0
14918,17982,12455,Oligo,17982.0,12455.0
14926,16851,12466,LAMP5,16851.0,12466.0
14929,18545,12468,L6 IT Car3,18545.0,12468.0
14931,18592,12473,Astro,18592.0,12473.0
14934,17947,12475,Oligo,17947.0,12475.0
14937,16805,12479,L2/3 IT,16805.0,12479.0
14955,16581,12495,Astro,16581.0,12495.0
14956,18182,12497,OPC,18182.0,12497.0
14957,18207,12499,Oligo,18207.0,12499.0
14959,18533,12500,Astro,18533.0,12500.0
14960,17970,12502,SST,17970.0,12502.0
14961,18104,12502,Astro,18104.0,12502.0
14962,17129,12505,Oligo,17129.0,12505.0
14975,18193,12524,Astro,18193.0,12524.0
14977,18119,12531,OPC,18119.0,12531.0
14978,18923,12530,Astro,18923.0,12530.0
14994,18727,12539,OPC,18727.0,12539.0
15011,15946,12568,Astro,15946.0,12568.0
15013,16073,12572,Astro,16073.0,12572.0
15025,18718,12586,Astro,18718.0,12586.0
15027,17226,12589,Astro,17226.0,12589.0
15028,17274,12593,Astro,17274.0,12593.0
15037,18633,12599,Oligo,18633.0,12599.0
15044,15064,12605,Astro,15064.0,12605.0
15054,17048,12615,Oligo,17048.0,12615.0
15058,17217,12617,SST,17217.0,12617.0
15064,18437,12625,SNCG,18437.0,12625.0
15065,18525,12627,Astro,18525.0,12627.0
15069,16501,12639,Micro/PVM,16501.0,12639.0
15074,17873,12646,Astro,17873.0,12646.0
15075,18083,12645,L2/3 IT,18083.0,12645.0
15079,15569,12649,L6 CT,15569.0,12649.0
15086,15727,12654,Astro,15727.0,12654.0
15094,15773,12666,Oligo,15773.0,12666.0
15101,15736,12680,Astro,15736.0,12680.0
15105,16606,12685,Astro,16606.0,12685.0
15109,18014,12689,Astro,18014.0,12689.0
15117,17370,12704,Micro/PVM,17370.0,12704.0
15123,18058,12712,L2/3 IT,18058.0,12712.0
15137,17975,12731,Astro,17975.0,12731.0
15140,18844,12734,Oligo,18844.0,12734.0
15147,16198,12747,Astro,16198.0,12747.0
15148,17086,12752,Oligo,17086.0,12752.0
15152,18041,12758,Astro,18041.0,12758.0
15177,16233,12796,L2/3 IT,16233.0,12796.0
15184,16125,12806,L2/3 IT,16125.0,12806.0
15210,17639,12839,VIP,17639.0,12839.0
15228,17695,12880,LAMP5 LHX6,17695.0,12880.0
15253,16472,12915,Oligo,16472.0,12915.0
15268,18235,12951,Micro/PVM,18235.0,12951.0
15277,18185,12984,Astro,18185.0,12984.0
15280,18123,12988,L2/3 IT,18123.0,12988.0
15286,15395,12997,Oligo,15395.0,12997.0
