,x,y,celltype_F,rotated_x,rotated_y
11335,25463,6303,Micro/PVM,3696.9999999999955,35463.0
11337,5892,6305,L2/3 IT,3694.999999999999,15892.0
11338,12996,6305,Chandelier,3694.9999999999977,22996.0
11339,14998,6305,L2/3 IT,3694.9999999999973,24998.0
11340,3001,6306,Micro/PVM,3693.9999999999995,13001.0
11341,18052,6307,L6 IT Car3,3692.999999999997,28052.0
11344,11192,6309,L2/3 IT,3690.9999999999977,21192.0
11345,13165,6309,L2/3 IT,3690.9999999999977,23165.0
11346,17398,6311,L5 IT,3688.999999999997,27398.0
11347,17632,6310,SST,3689.999999999997,27632.0
11348,24828,6311,Astro,3688.9999999999955,34828.0
11349,8468,6313,PVALB,3686.9999999999986,18468.0
11350,12551,6313,L4 IT,3686.9999999999977,22551.0
11351,27107,6315,L6B,3684.999999999995,37107.0
11352,15244,6316,L5 ET,3683.9999999999973,25244.0
11354,18657,6317,Astro,3682.9999999999964,28657.0
11355,25692,6313,L6 CT,3686.9999999999955,35692.0
11356,25717,6318,Oligo,3681.9999999999955,35717.0
11357,14173,6321,SST,3678.9999999999973,24173.0
11358,21087,6321,L6 CT,3678.999999999996,31087.0
11359,21213,6321,L6B,3678.999999999996,31213.0
11360,17909,6324,L6 IT,3675.999999999997,27909.0
11361,27937,6323,L4 IT,3676.999999999995,37937.0
11362,5773,6325,L2/3 IT,3674.999999999999,15773.0
11363,19405,6324,L6B,3675.9999999999964,29405.0
11364,26655,6324,L6 CT,3675.999999999995,36655.0
11365,13607,6326,L5 IT,3673.9999999999977,23607.0
11366,17169,6326,L6 CT,3673.999999999997,27169.0
11368,23530,6327,Micro/PVM,3672.9999999999955,33530.0
11370,2686,6329,L2/3 IT,3670.9999999999995,12686.0
11371,24496,6329,Astro,3670.9999999999955,34496.0
11373,6275,6332,Astro,3667.9999999999986,16275.0
11374,13293,6331,L6 IT Car3,3668.9999999999977,23293.0
11375,13859,6332,Micro/PVM,3667.9999999999973,23859.0
11376,17018,6332,L6 IT Car3,3667.999999999997,27018.0
11377,21702,6331,LAMP5,3668.999999999996,31702.0
11378,1205,6334,L2/3 IT,3666.0,11205.0
11379,4978,6334,PVALB,3665.999999999999,14978.0
